Company Name,Year_Funded,Founded_in,Industry,Round/Series,Amount,Location,About Company,Investors,Revenue 2018,Revenue 2019,Revenue 2020,Revenue 2021,Revenue 2022,Revenue 2023
BestDoc,2020,2008.0,HealthCare,Unknown,931125.86,Kochi,An Intelligent Patient Relationship Management (PRM) system for hospitals and other healthcare providers in India.,Unknown,1348651.4596236153,1480360.5879832462,1376600.133876095,1833488.2854379432,1842128.857327402,2061848.3639041197
Byju’s,2020,2014.0,EdTech,Unknown,1264962.97,Bengaluru,An Indian educational technology and online tutoring firm,"Owl Ventures, Tiger Global Management",1637564.9324893996,2163509.1521435524,2459304.9864199026,2076081.3876946461,2694636.459454475,2635451.088456167
Melorra,2020,2017.0,Jewellery startup,Unknown,1806265.58,Bengaluru,Melorra is an operator of an online jewelry store that is used to offer contemporary jewelry.,"Jamshed Jeejeebhoy, Symphony International Holdings",2432357.8310353425,3050377.772463814,3255753.285590206,3646737.266686061,3109592.7949608043,4510878.508932065
Reliance,2020,2013.0,Multinational conglomerate company,Unknown,1095498.88,Mumbai,"Reliance owns businesses across India engaged in energy, petrochemicals, textiles, natural resources","Facebook, Google, KKR, Silver Lake",1323079.1866800352,1895507.1849885155,1695205.0650355436,2049289.7919785234,2342545.192564337,2131758.593533852
Inflexor Ventures,2020,2017.0,FinTech,Unknown,1381959.27,Mumbai,Experienced Venture Capital-General Partner focused on Technology investments.,Unknown,1798735.4946829008,2238515.666422238,2185925.9592601485,2701904.2198628425,2660693.0356211844,2661566.1580202077
SpeakIn,2020,2017.0,Social Network,Unknown,505718.31,Noida,"AI-enabled network of speakers and thought leaders, aka. experts",Homage Ventures.,747746.6724506258,741090.4946458136,992193.4871962147,1042281.8203829748,881503.2479078226,962751.0585221121
LetsUp,2020,2016.0,Publication,Unknown,1534743.8,Mumbai,"Provides News, Jobs, Information & Entertainment on WhatsApp, Absolutely free",Unknown,1836292.7920057476,2390746.6828739825,2981834.4548140983,3073162.1515435353,2938531.962940865,3694407.3236719454
Newsreach,2020,2017.0,Publication,Unknown,1070398.41,Gujarat,NewsReach India offers partner publications a digital footprint,Mumbai Angels,1529785.5783842742,1953212.915861157,1520753.8923802043,2033161.2567446139,1750380.1137757204,2639603.0667908294
Dream11,2020,2018.0,Entertainment,Unknown,1775066.09,Mumbai,Dream11 is India’s Biggest Sports Game with 30 million+ users playing Fantasy Cricket,"Steadview Capital, Tencent Holdings",2224399.3081831797,2517369.512467032,2602090.5707052955,3576924.4045779584,3280312.795521073,3854714.975111696
SignalX,2020,2012.0,SaaS platform,Unknown,643647.71,Hyderabad,"An AI-powered SaaS platform for corporate risk and due diligence for a comprehensive financial, legal, regulatory, and reputational risk analysis",Unknown,1036570.7457323782,1150032.3620694105,967514.3981858019,998276.2579446919,1204352.1887127846,1347166.6921221856
JetSynthesys,2020,2017.0,Tech,Unknown,553358.78,Mumbai,Gaming and entertainment startup,"Adar C. Poonawalla, Kris Gopalakrishnan",646519.2093043184,819609.4304474716,1014012.7083924419,1000966.3928914614,1003044.3477579283,1018844.7084807818
Vesta Space Technology,2020,2014.0,Tech Startup,Unknown,926610.61,Pune,VestaSpace Technology specialises in making small satellite platforms for commercial and scientific applications.,Unknown,1450557.5568211714,1741104.7183795536,1726698.139744481,1943463.8294145414,1613133.5671265195,1980939.35402833
Dozee,2020,2014.0,HealthTech,Unknown,1868571.69,Bengaluru,Dozee offers health and wellness monitoring products.,Unknown,2924794.3326509795,3371531.7698825067,2816813.098045262,2986396.796809554,3435566.110897201,4097844.8302451293
Rebel Foods,2020,2018.0,Food,Unknown,1650107.76,Pune,"Known for its larger brands – Faasos, Behrouz Biryani, Oven story and Mandarin",Coatue Management,2556845.5123710465,2815384.3888293738,2446783.1930853315,3024891.2828928437,2996318.4987955308,2992486.0950829345
Nykaa,2020,2017.0,Fashion,Unknown,865677.42,Mumbai,Cosmetics & beauty products online,Steadview Capital,1157920.045377398,1230605.036568544,1584513.048646463,1508780.0957147686,1805779.271389653,2132905.1663458906
Ketto,2020,2017.0,Finance,Unknown,1888587.78,Mumbai,"Crowdfunding, Charity, E-commerce","Mumbai Angels, Redcliffe Capital",2242499.863643235,3524101.5635303557,3097512.9584369212,3431865.2690429217,3486894.404306695,3563857.7809775355
Suryoday,2020,2017.0,Finance,Unknown,1735708.53,Mumbai,Banks that extends two distinct fixed deposit schemes,"Gaja Capital, Kotak Life, Lok Capital",2384875.111066046,3014065.1508238167,3139638.0292251585,2625771.7109439764,2976216.0480844285,3445853.147442482
SucSEED,2020,2018.0,Finance,Unknown,504891.6,Hyderabad,Venture Partners,"DR. Moti Vyas, Udit Goyal",622937.6458149089,881451.0249181861,781501.2055768115,1012668.4096570832,936506.3077065081,1141679.7489593863
Unacademy,2020,2016.0,EdTech,Unknown,747575.53,Bengaluru,Unacademy is an Indian online education technology company,"Nexus Venture Partners, Sequoia Capital",842034.5620612989,1197223.0696864664,1409380.876714643,1393347.0354744503,1211296.65957653,1827553.796555856
Strata,2020,2017.0,Real Estate,Unknown,772922.57,Bengaluru,"Commercial Real Estate, Commercial Property Investment, Best Long Term Investments","Propstack, SAIF Partners",957627.9113817916,1113893.4713480119,1257101.6543806037,1575939.7884567617,1585907.267988329,1576469.698070949
3one4 Capital,2020,2012.0,Venture capital,Unknown,872172.04,Bengaluru,Use transformative capital and a deep involvement strategy to help Indian entrepreneurs,Unknown,1313627.1011368372,1215576.839641433,1347393.6642965106,1620909.2915559493,1683461.1438816516,1845768.362898784
WE-Hub,2020,2019.0,Entreprenurship,Unknown,737357.28,Hyderabad,WE HUB is the first-of-its-kind and only State-run platform for Women Entrepreneurs.,Unknown,810084.722486532,1235644.5209837214,1299823.650154953,1447654.570467155,1189212.5131881086,1735932.3417790292
Zomato,2020,2019.0,Food devlivery,Unknown,1936131.87,Haryana,Get online food delivery from restaurants near you,"MacRitchie Investments, Baillie Gifford",2485607.156999032,3296645.0410182406,3705447.2039630325,2970530.7012488157,3650528.8889027275,4435892.947284495
Vicara,2020,2017.0,Tech Startup,Unknown,1015781.35,Bengaluru,A deep tech startup pioneering in motion-based interfaces and insights.,Unknown,1608099.5142861486,1483721.273040911,1948481.133312313,2098150.7488836725,2114937.8047503354,2313094.193684681
Gaana,2020,2013.0,Entertainment,Unknown,752707.36,Gurugram,Gaana is a commercial music streaming service providing free and licensed music.,"Tencent Holdings, Times Internet",999096.0681742058,1111694.3730023236,1130988.0275629705,1417827.6674360966,1533054.5643668354,1626945.7063634442
EM3 Agri,2020,2017.0,AgriTech,Unknown,736392.45,Noida,A pioneering organization in the farming-as-a service (FaaS) space,"Global Innovation Fund, Soros Economic Development Fund",905331.1292660532,1079410.3054891734,1038883.3158660587,1270220.24393154,1376122.9980191516,1385699.4684766303
Plum,2020,2012.0,Cosmetics,Unknown,1119466.05,Thane,"Shampoos, Conditioner & Hair Mask For Healthy, Happy Hair","Ronald Conway, Bay Partners",1368930.7502834606,1551049.5905417819,1627993.0884390473,2201742.663224884,2133836.7356102187,2270277.650657237
Odwen,2020,2018.0,Warehouse,Unknown,1144056.96,Noida,India's first do-it-yourself warehouse management system.,Prospect Partners.,1303772.0412187972,2102993.5818172237,1612585.264973533,1846463.9847499034,1880766.022140647,2755721.7082832595
Fasal,2020,2017.0,AgriTech,Unknown,637215.56,Bengaluru,Captures real-time data on crop growth conditions using on-farm sensors and delivers advisories to farmers in Indian languages,"Omnivore, Zeroth.AI",1035648.8672615925,953146.5526018284,1271714.825185039,1144072.1458455387,1364635.8481952352,1457145.1685388677
Trukky,2020,2017.0,Logistics,Unknown,842127.34,Ahmedabad,"Transportation, logistics services & cargo services.",Mumbai Angels.,1364066.5584752874,1413036.8798721828,1560177.8899094714,1615625.103909277,1739779.572967191,1743326.8215045277
BankBazaar,2020,2016.0,Online financial service,Unknown,1241505.89,Chennai,Check your latest Credit Score and get your Credit Report online in India for Free,"Ramesh Srinivasan, Amazon",2034918.1484114826,1990761.26895081,2029078.725048318,2082039.6959019552,2023515.5376664512,2631130.2971521504
Specsmakers,2020,2018.0,Eyeglasses,Unknown,1757981.07,Chennai,"A leader in crafting stylish, high-quality, eyewear at affordable prices.",Eight Roads Ventures,2055974.0672337248,2838501.873752767,3301190.962706927,3345994.672844961,3261741.6344172484,3615616.439930027
Grinntech,2020,2017.0,Battery design,Unknown,649653.37,Dehradun,"Grinntech has a range of Lithium-ion batteries which sets new standards in Electrical safety, Energy density, Durability","Ashok Leyland, V Lakshmi Narayanan",1094739.6897324743,897761.1719549887,1243970.1880035778,1117987.0126251585,1065363.637371449,1433002.2056273117
CreditMantri,2020,2017.0,Online credit management startup,Unknown,902565.49,Chennai,CreditMantri is a provider of comprehensive Credit Analysis and Credit Improvement programs.,"Ranjit Punja, R Sudarshan, Gowri Mukherjee",1347149.1117090348,1313562.308570737,1658091.7050183567,1673046.356488017,1757201.6312580022,1635374.8838196273
Chai Waale,2020,2019.0,Beverage,Unknown,717472.38,Chennai,Given the rising trend in the number of tea stalls in the city,"Gunavanth Vaid, Bharat Kumar Sohanraj",837028.5707245378,952230.2247742149,1267889.728986161,1131033.609346376,1403670.4365266985,1762707.1066852044
Deepsync,2020,2017.0,Tech Startup,Unknown,833202.53,Bengaluru,"Deepsync is a revolutionary way to record your content, without you really speaking.",Venkat Raju,1347006.6220448134,1350054.752485909,1524301.2407035364,1626184.760759764,1789253.0262560113,1793920.3629365575
Byju’s,2020,2014.0,EdTech,Unknown,1754411.35,Bengaluru,An Indian educational technology and online tutoring firm,"Owl Ventures, Tiger Global Management",2617301.554724582,2650815.843697051,2483861.0296584144,2735470.34600456,3160863.808686463,3659168.8280464387
ConnectedH,2020,2017.0,HealthCare,Unknown,1394234.42,Gurugram,The company’s vision is simple – Connected Healthcare.,Unknown,1763829.8438179193,1968475.16014448,2385646.6675533564,2812144.422489677,2710782.2383915833,3361055.7753930413
Reliance Retail,2020,2019.0,E-commerce,Unknown,1323711.21,Mumbai,"Retailer delivering superior value to its customers, suppliers and shareholders.",Silver Lake Partners,2051477.925454334,2418969.231527446,2601902.2277891217,2743027.4609821057,2808856.866655513,2790757.197329679
Pitstop,2020,2017.0,Car Service,Unknown,1035685.0,Bengaluru,"Pitstop owns and operates a network of garages that provides car repair, detailing","Clairvest Group, Ontario Centres of Excellence",1523720.6377703538,1742385.4911647076,1493594.171303809,2037783.638839061,2167698.197451606,2333913.248411328
Zomato,2020,2017.0,Food devlivery,Unknown,1644716.72,Haryana,Get online food delivery from restaurants near you,"MacRitchie Investments, Baillie Gifford",2030901.9170721467,2157769.2465007748,3265678.3332328633,2643974.034488883,3145915.4235853874,3317092.9590529175
Customfit ai,2020,2018.0,SaaS startup,Unknown,1823746.29,Bengaluru,Operates on a SaaS model by providing a hyper-personalised website to users.,Unknown,1931138.675320658,3095487.3373595807,3225271.4414268252,3548264.9794526226,3161471.447578313,3959176.962286204
Nirmata,2020,2017.0,Tech,Unknown,563560.01,San Franciscao,Nirmata offers a complete solution for Kubernetes management and deployment for cloud-based apps,"Damien Toledo, Jim Bugwadia, Ritesh Patel",939468.1258548027,978823.946029308,895568.589134195,985510.7359858867,952156.1350063868,1026433.6698171451
Hire Me Car,2020,2016.0,TravelTech,Seed,679112.76,Noida,HireMeCar.com offers customers the fastest and easiest way to plan road travel.,US based NRI Investors,1080201.3114833047,1180500.0140571157,1308230.2634927402,1375102.5102868055,1230792.3226718002,1246010.9757168454
Oga Fit,2020,2017.0,Fitness startup,Pre-series A,583165.55,Bengaluru,The new-age home workout app that gives you an unmatched boutique digital fitness studio experience.,"Inflection Point Ventures, Mitesh Shah",611155.4772526665,1098194.9016218255,1025701.7357695434,980804.5439645527,1265748.8710790204,1429547.9294669037
ShipsKart,2020,2015.0,E-commerce,Pre-series A,749444.24,New New Delhi,"ShipsKart platform that streamlines the way marine stores are ordered, approved and received on board with the help of technology.",Betatron,990518.6642607988,1269901.8171867717,1149386.5152953677,1196685.1244431045,1505077.9627161778,1467790.1202533555
SquadStack,2020,2010.0,Tech company,Series A,1908636.68,San Francisco,"Empowering consumer businesses to improve their sales conversions and funnel efficiency, using Artificial Intelligence & Data Science.","Chiratae Ventures, Blume Ventures",2877373.5216186545,3487028.433772919,3206194.0303859683,3627925.5766507136,3697988.3672976084,4233771.080829426
Financepeer,2020,2016.0,EdTech,Pre-series A,1307842.3,Mumbai,Financepeer is an AI based peer to peer lending platform.,"Ravi Sanghvi, PitchRight Venture",1876662.4102679035,2425773.0657852255,2262795.420172655,2553128.4590880927,2495215.28251128,3249862.0261834855
Cashify,2020,2017.0,E-commerce,Debt,1247261.89,Gurugram,Cashify.in is an e-commerce platform for reselling used electronic gadgets.,"Bessemer Venture Partners, CDH Investments",2006799.8541354325,2099486.4445647146,2132390.6372829624,2000713.6234529838,2646991.1619364694,2658916.347056189
Etrio,2020,2017.0,EV startup,Series A,1474775.22,Hyderabad,"Etrio is an electric vehicle company in India with tata ace electric, Electric Tata ace HT",HNIs,2107575.243935543,2500712.147264391,2298150.703783774,2926323.7993434453,2863110.8873349647,3444908.0325933294
Codeyoung,2020,2020.0,EdTech,Seed,614959.51,Bengaluru,Codeyoung provides live online coding classes for kids between the age of 5 - 17.,Guild Capital,694369.1643917499,985992.3141506088,1100657.195739421,1258894.0247029723,1269406.7909206492,1390410.6320358478
StayQrious,2020,2017.0,EdTech,Seed,1060670.79,Bengaluru,"Live online coding courses with social learning. Build coding skills, confident communication and leadership skills with your very own coach.",Y Combinator,1427140.2181222178,1782051.359488916,1953756.8636940375,2065747.5858059677,1879203.4759792904,2600508.222302557
